,drama_title,Episode1,Episode2,Episode3,Episode4,Episode5,Episode6,Episode7,Episode8,Episode9,Episode10,Episode11,Episode12,Episode13,Episode14,Episode15,average,suii,start_at,drama_key,main_actor1,main_actor2,original_work,pre_part,part_count,actor_actress_1,2008_1,2009_1,2010_1,2011_1,2012_1,2013_1,2014_1,2015_1,2016_1,2017_1,2018_1,2019_1,actor_actress_2,2008_2,2009_2,2010_2,2011_2,2012_2,2013_2,2014_2,2015_2,2016_2,2017_2,2018_2,2019_2,actor_actress_3,2008_3,2009_3,2010_3,2011_3,2012_3,2013_3,2014_3,2015_3,2016_3,2017_3,2018_3,2019_3,actor_actress_4,2008_4,2009_4,2010_4,2011_4,2012_4,2013_4,2014_4,2015_4,2016_4,2017_4,2018_4,2019_4,main_actor1_rank,main_actor2_rank,average_calc,pre_slot_vr_average,main_actor1_pt,main_actor2_pt,TV_station_CX,TV_station_EX,TV_station_NTV,TV_station_TBS,start_at_month_1,start_at_month_4,start_at_month_7,start_at_month_10,start_at_year_2011,start_at_year_2012,start_at_year_2013,start_at_year_2014,start_at_year_2015,start_at_year_2016,start_at_year_2017,start_at_year_2018,start_at_year_2019,has_original_work_True,has_original_work_,time_table_土21,time_table_土22,time_table_土23,time_table_日21,time_table_日22,time_table_日23,time_table_月20,time_table_月21,time_table_木20,time_table_木21,time_table_木22,time_table_木23,time_table_水21,time_table_水22,time_table_火21,time_table_火22,time_table_金20,time_table_金22,time_table_金23,actor1_isj,actor2_isj
266,信長協奏曲,15.8,13.5,12.5,14.6,11.6,11.9,10.5,11.8,11.1,11.4,10.7,-,-,-,-,12.46,4-6-0,2014-10-01,1410_CX_月21,小栗旬,柴咲コウ,石井あゆみ「信長協奏曲」,0.0,0.0,小栗旬,,,7,22,25,18,21,13,16,12,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,柴咲コウ,,,7,4,10,8,7,6,13,,16,15,7.0,7.0,12.30909090909091,21.27,33.0,33.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
267,すべてがFになる,11.8,10.2,10.3,8.3,8.9,8.2,9.1,7.7,7.4,6.1,-,-,-,-,-,8.88,3-6-0,2014-10-01,1410_CX_火21,武井咲,綾野剛,森博嗣「すべてがＦになる」,0.0,0.0,,,,,,,,,,,,,,武井咲,,,,,,26,21,23,23,23,,,綾野剛,,,,,,,,,28,13,15,,,,,,,,,,,,,,,,,8.799999999999999,5.18,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
268,素敵な選TAXI,10.7,9.7,12.6,11.4,11.7,8.3,10.5,9.2,9.2,10,-,-,-,-,-,10.34,2004/4/1,2014-10-01,1410_CX_火22,竹野内豊,木村文乃,,0.0,0.0,竹野内豊,,,29,13,13,16,17,15,17,22,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,木村文乃,,,,,,,,,,,24,,29.0,,10.33,7.2,11.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
269,女はそれを許さない,7.0,6.2,5.6,7.1,4.9,6.3,5.2,7.3,6,5.8,-,-,-,-,-,6.14,3-6-0,2014-10-01,1410_TBS_火22,深田恭子,寺島しのぶ,,0.0,0.0,,,,,,,,,,,,,,深田恭子,,,20,17,21,13,18,18,8,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,6.139999999999999,6.49,20.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
270,きょうは会社休みます。,14.3,17.0,17.1,17.3,15.8,15.5,16.3,14.1,15.9,16.9,-,-,-,-,-,16.01,6-3-0,2014-10-01,1410_NTV_水22,綾瀬はるか,福士蒼汰,藤村真理「きょうは会社休みます。」,0.0,0.0,,,,,,,,,,,,,,綾瀬はるか,,,6,2,2,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,16.02,11.32,34.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
271,ファーストクラス,8.8,8.3,5.8,7.1,7.1,5.8,5.1,6.2,5.2,6.5,-,-,-,-,-,6.65,2003/5/1,2014-10-01,1410_CX_水22,沢尻エリカ,木村佳乃,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,木村佳乃,,,,,,,,,,,,30,,,6.590000000000001,7.71,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
272,MOZU2,8.4,5.6,5.9,4.6,6.7,-,-,-,-,-,-,-,-,-,-,6.38,2-2-0,2014-10-01,1410_TBS_木21,吹石一恵,青木崇高,芽生「私、乳がん。夫、肺がん。39歳、夫婦で余命宣告。」,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.24,8.22,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
273,ママとパパが生きる理由。,5.6,6.8,6.5,7.0,6.1,-,-,-,-,-,-,-,-,-,-,6.39,2-2-0,2014-10-01,1410_TBS_木21,吹石一恵,青木崇高,芽生「私、乳がん。夫、肺がん。39歳、夫婦で余命宣告。」,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,8.22,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
274,ドクターX,21.3,20.9,20.8,23.7,22.2,23.6,22.8,21.8,21.6,24.8,27.4,-,-,-,-,22.94,4-6-0,2014-10-01,1410_EX_木21,米倉涼子,遠藤憲一,,23.0,3.0,,,,,,,,,,,,,,米倉涼子,,,19,26,26,11,13,9,20,18,15,12,遠藤憲一,,,,,,,,,,,26,18,,,,,,,,,,,,,,19.0,,22.809090909090912,10.47,21.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
275,ディア・シスター,11.8,11.4,12.0,11.5,10.6,10,12,10.8,11.7,10.9,-,-,-,-,-,11.28,3-6-0,2014-10-01,1410_CX_木22,石原さとみ,松下奈緒,,0.0,0.0,,,,,,,,,,,,,,石原さとみ,,,,21,23,19,8,12,5,3,3,5,,,,,,,,,,,,,,松下奈緒,,,,23,,,29,,,,,,,,11.270000000000001,13.9,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
276,ビンタ！,5.4,3.9,4.2,4.1,4.5,3.7,4.5,3.7,4.2,3.8,4,4.3,-,-,-,4.19,6-5-0,2014-10-01,1410_NTV_木23,松本利夫,山口紗弥加,小川圭「特攻事務員ミノワ」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.191666666666666,3.99,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
277,Nのために,11.8,9.3,9.9,8.4,10,5.8,8.3,9,8.2,8.7,-,-,-,-,-,9.02,5-4-0,2014-10-01,1410_TBS_金22,榮倉奈々,窪田正孝,湊かなえ「Nのために」,0.0,0.0,,,,,,,,,,,,,,榮倉奈々,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.940000000000001,7.97,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
278,黒服物語,9.3,7.4,7.8,8.9,6.7,7.9,6.2,6.9,-,-,-,-,-,-,-,7.64,4-3-0,2014-10-01,1410_EX_金23,中島健人,佐々木希,倉科遼、成田マナブ「黒服物語」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐々木希,,,,,,,,21,,30,12,16,,,7.637500000000001,7.22,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
279,地獄先生ぬ～べ～,13.3,7.9,10.1,9.9,10.2,9.2,9,10.8,10.8,9.5,-,-,-,-,-,10.16,2003/5/1,2014-10-01,1410_NTV_土21,丸山隆平,桐谷美玲,真倉翔、岡野剛「地獄先生ぬ～べ～」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桐谷美玲,,,,,,,,29,10,9,20,23,,,10.07,10.46,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
280,ごめんね青春！,10.1,7.7,6.7,6.7,7.4,8.2,5.7,8.8,8.8,5.8,-,-,-,-,-,7.65,2003/4/2,2014-10-01,1410_TBS_日21,錦戸亮,満島ひかり,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.589999999999999,9.43,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
281,ペテロの葬列,9.1,8.8,6.3,7.0,7.1,6.2,7.2,7,7.1,7.1,8,-,-,-,-,7.5,2005/4/1,2014-07-01,1407_TBS_月20,小泉孝太郎,長谷川京子,宮部みゆき「ペテロの葬列」,0.0,0.0,小泉孝太郎,,,28,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,7.354545454545454,7.9,12.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,HERO,26.5,19.0,20.5,18.7,21,20.1,19,20.5,20.2,22.3,22.9,-,-,-,-,21.27,5-5-0,2014-07-01,1407_CX_月21,木村拓哉,北川景子,,34.3,2.0,木村拓哉,,,4,19,14,13,27,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,北川景子,,,,15,18,14,4,4,2,4,7,3,4.0,,20.972727272727273,9.95,36.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
283,東京スカーレット,9.8,6.6,6.6,5.7,5.4,4.8,6.8,5.2,7.5,-,-,-,-,-,-,6.49,2002/5/1,2014-07-01,1407_TBS_火22,水川あさみ,生瀬勝久,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.488888888888889,7.29,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
284,あすなろ三三七拍子,7.7,5.1,5.3,4.1,5,5,3.6,5.5,4.6,-,-,-,-,-,-,5.18,2003/4/1,2014-07-01,1407_CX_火21,柳葉敏郎,剛力彩芽,重松清「あすなろ三三七拍子」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,剛力彩芽,,,,,,30,,,,,,,,,5.1000000000000005,10.75,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
285,GTO,9.7,7.1,6.2,6.4,7.4,6.6,6.9,5.9,6.9,6.9,8.5,-,-,-,-,7.2,2005/4/1,2014-07-01,1407_CX_火22,AKIRA,比嘉愛未,藤沢とおる「GTO」「GTO SHONAN 14DAYS」,13.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.136363636363637,7.54,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
286,ST,13.6,11.4,13.1,12.6,9.8,9.8,9.9,8.9,11.4,12.2,-,-,-,-,-,11.32,2004/4/1,2014-07-01,1407_NTV_水22,藤原竜也,岡田将生,今野敏「ST警視庁科学特捜班」,0.0,0.0,藤原竜也,,,,,,,,,23,27,12,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.270000000000001,16.02,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
287,若者たち2014,12.7,7.8,7.8,7.3,6.8,6.1,7.3,7.4,7.1,6.5,6.1,-,-,-,-,7.71,2002/7/1,2014-07-01,1407_CX_水22,妻夫木聡,瑛太,,0.0,0.0,妻夫木聡,,,9,8,12,27,28,26,,29,,,,,,,,,,,,,,,,瑛太,,,,,21,28,26,27,,,,,,,,,,,,,,,,,,9.0,,7.536363636363635,7.37,31.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
288,信長のシェフ,9.7,6.1,6.9,7.1,5.6,7.4,6.4,6.8,-,-,-,-,-,-,-,7.31,4-3-0,2014-07-01,1407_EX_木20,玉森裕太,及川光博,西村ミツル、梶川卓郎「信長のシェフ」,10.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,7.74,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
289,同窓生,10.9,8.4,6.3,6.2,7.8,7.1,6.5,9,9.1,10.2,-,-,-,-,-,8.22,4-5-0,2014-07-01,1407_TBS_木21,井浦新,稲森いずみ,柴門ふみ「同窓生　～人は、三度、恋をする～」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.15,11.01,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
290,ゼロの真実,13.1,10.4,8.9,11.4,9.1,9.4,10.7,10,-,-,-,-,-,-,-,10.47,3-4-0,2014-07-01,1407_EX_木21,武井咲,佐々木蔵之介,,0.0,0.0,,,,,,,,,,,,,,武井咲,,,,,,26,21,23,23,23,,,佐々木蔵之介,,,,,,,,,,23,,,,,,,,,,,,,,,,,,10.375,12.16,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
291,昼顔,13.3,13.5,12.0,13.1,11.8,10.9,13.8,15.6,15.1,16.7,16.5,-,-,-,-,13.9,5-5-0,2014-07-01,1407_CX_木22,上戸彩,吉瀬美智子,,0.0,0.0,,,,,,,,,,,,,,上戸彩,,,4,3,,4,3,10,12,12,11,,,,,,,,,,,,,,,吉瀬美智子,,,,,,,,27,,,,,4.0,,13.845454545454544,12.86,36.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
292,獣医さん事件ですよ,5.9,5.1,3.8,3.9,3.7,3.8,4.1,4.2,3.6,2.6,3.5,3.7,-,-,-,3.99,6-5-0,2014-07-01,1407_NTV_木23,陣内孝則,吉本実憂,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.991666666666667,4.05,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
293,家族狩り,10.5,6.9,5.6,6.4,6.4,8.5,7.6,8.5,8.4,10,-,-,-,-,-,7.97,2004/4/1,2014-07-01,1407_TBS_金22,松雪泰子,伊藤淳史,天童荒太「家族狩り 第一部～第五部」,0.0,0.0,,,,,,,,,,,,,,松雪泰子,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.88,11.11,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
294,匿名探偵,5.7,8.3,7.7,7.7,8.3,7.1,6.8,6.3,7.1,-,-,-,-,-,-,7.22,2003/4/1,2014-07-01,1407_EX_金23,高橋克典,片瀬那奈,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.222222222222222,9.72,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
295,金田一少年の事件簿Neo,12.4,7.7,8.8,10.2,7.4,11,11.9,11.5,11.1,-,-,-,-,-,-,10.46,4-4-0,2014-07-01,1407_NTV_土21,山田涼介,川口春奈,天樹征丸、金成陽三郎、さとうふみや「金田一少年の事件簿」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.222222222222221,9.89,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
296,水球ヤンキース,8.8,7.2,5.6,6.7,8.1,5.6,5.4,5.7,5.6,7.5,-,-,-,-,-,6.62,4-5-0,2014-07-01,1407_CX_土23,中島裕翔,山崎賢人,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.62,7.95,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
297,おやじの背中,15.3,9.2,8.5,9.4,9.5,7.7,9.7,7.6,11.2,6.2,-,-,-,-,-,9.43,4-5-0,2014-07-01,1407_TBS_日21,田村正和,松たか子,岡田惠和、坂元裕二、倉本聰、池端俊策、井上由美子、鎌田敏夫、木皿泉、橋部敦子、三谷幸喜、山田太一,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松たか子,,,16,19,,,23,11,17,,,,,16.0,9.43,14.51,0.0,24.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,ホワイト・ラボ,8.3,7.8,8.8,8.4,7.3,8.6,8.4,7.6,7.5,7.4,6.8,-,-,-,-,7.9,2-8-0,2014-04-01,1404_TBS_月20,北村一輝,宮迫博之,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,7.47,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,極悪がんぼ,13.6,11.3,9.1,9.8,10.1,9.6,8.6,9.7,8.5,7.8,10.3,-,-,-,-,9.95,4-6-0,2014-04-01,1404_CX_月21,尾野真千子,椎名桔平,田島隆・東風孝広「極悪がんぼ」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.854545454545454,12.29,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
300,なるようになるさ。,9.4,7.3,7.0,7.4,5.6,6.5,7.2,6.5,7,6.9,-,-,-,-,-,7.29,4-5-0,2014-04-01,1404_TBS_火22,舘ひろし,浅野温子,,12.9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.080000000000001,9.345783132530123,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
301,ビター・ブラッド,12.2,10.0,10.1,9.8,12.6,10.4,10.5,11.5,9.3,11.7,9.8,-,-,-,-,10.75,5-5-0,2014-04-01,1404_CX_火21,佐藤健,渡部篤郎,雫井脩介「ビター・ブラッド」,0.0,0.0,佐藤健,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.718181818181817,9.7,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
302,ブラック・プレジデント,8.3,8.4,8.0,6.7,7.2,7.9,6.1,7.7,7.2,7.4,7.8,-,-,-,-,7.54,6-4-0,2014-04-01,1404_CX_火22,沢村一樹,黒木メイサ,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黒木メイサ,,,23,7,,,,,,,,,,23.0,7.5181818181818185,11.41,0.0,17.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
303,TEAM,9.1,9.9,10.2,9.6,10.6,8.7,9.4,8.5,9,-,-,-,-,-,-,9.44,5-3-0,2014-04-01,1404_EX_水21,小澤征悦,田辺誠一,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.444444444444445,9.345783132530123,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
304,花咲舞が黙ってない,17.2,14.7,15.4,16.3,13.8,16,16,15.8,16.1,18.3,-,-,-,-,-,16.02,2005/3/1,2014-04-01,1404_NTV_水22,杏,上川隆也,池井戸潤「不祥事」「銀行総務特命」,0.0,0.0,,,,,,,,,,,,,,杏,,,,,,,15,7,11,14,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.959999999999999,12.83,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
305,SMOKING GUN,10.3,7.2,7.9,7.5,8.8,6.2,5.8,6.5,6.1,7.2,6.7,-,-,-,-,7.37,4-6-0,2014-04-01,1404_CX_水22,香取慎吾,西内まりや,横幕智裕・竹谷州史「Smoking Gun 民間科捜研調査員 流田縁」,0.0,0.0,香取慎吾,,,2,5,10,4,9,10,15,24,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,7.290909090909091,10.07,38.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
306,刑事110キロ,9.7,6.7,8.5,6.6,5.7,7.4,-,-,-,-,-,-,-,-,-,7.74,2-3-0,2014-04-01,1404_EX_木20,石塚英彦,中村俊介,,12.1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.433333333333334,9.345783132530123,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
307,MOZU,13.3,12.8,10.9,10.3,10.1,9.9,8.7,10.3,7.7,13.8,-,-,-,-,-,11.01,2-7-0,2014-04-01,1404_TBS_木21,西島秀俊,香川照之,逢坂剛「百舌の叫ぶ夜」「幻の翼」,11.0,0.0,西島秀俊,,,,,,,,30,31,26,22,25,,,,,,,,,,,,,,香川照之,,,,31,,15,15,11,,,13,10,,,,,,,,,,,,,,,,10.78,6.87,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
308,BORDER,9.7,9.7,10.1,12.0,13.1,11.6,16.7,12.8,14.4,-,-,-,-,-,-,12.16,2005/2/1,2014-04-01,1404_EX_木21,小栗旬,青木崇高,,0.0,0.0,小栗旬,,,7,22,25,18,21,13,16,12,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,12.233333333333334,12.86,33.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
309,続・最後から二番目の恋,14.0,13.7,12.2,12.2,12.8,11.2,12.1,13.3,12.4,13.4,13.8,-,-,-,-,12.86,2005/4/1,2014-04-01,1404_CX_木22,小泉今日子,中井貴一,,12.4,2.0,,,,,,,,,,,,,,小泉今日子,,,,16,22,21,11,24,19,27,,,中井貴一,,,,,,22,,,,,,,,,,,,,,,,,,,,,,12.827272727272726,12.1,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
310,トクボウ,5.8,4.0,4.4,4.2,4.1,3.8,4.7,2.9,3.3,4.5,3.1,3.3,4.5,-,-,4.05,6-6-0,2014-04-01,1404_NTV_木23,伊原剛志,松下洸平,高橋秀武「トクボウ　朝倉草平」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.046153846153846,4.06,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
311,アリスの棘,14.2,11.9,11.9,11.3,9.5,9,11.5,9.4,9.5,12,-,-,-,-,-,11.11,2003/5/1,2014-04-01,1404_TBS_金22,上野樹里,中村蒼,,0.0,0.0,,,,,,,,,,,,,,上野樹里,,,,18,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.02,6.54,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
