edinet_code	sec_code	jcn	filer_name	fiscal_year	fiscal_period	submit_date	period_start	period_end	doc_id	doc_description	doc_path	csr_title	csr_path	csr_url	consolidated_flag	market_sector	industry_code	number_of_month_for_settlement	number_of_shares_issued	net_sales	operating_income	ordinary_income	profit	total_assets	net_assets	net_worth	dividend	annual_dividends_per_share	profit_per_share	net_assets_per_share	net_assets_for_preferred_shares	dividends_for_preferred_shares	average_total_assets	average_net_assets	average_net_worth	average_dividend	roe	roa	operating_income_on_sales	ordinary_income_on_sales	capital_ratio	dividend_payout_ratio	doe	open	high	low	close	average
E26675	94190	2010701015153	株式会社ワイヤレスゲート	2014	FY	2015-03-30	2014-01-01	2014-12-31	S1004FGB	有価証券報告書	docs/S1004FGB.xbrl				0	4	25	12	1.029E7	1.13109996E10	1.055E9	1.055E9	6.79E8	5.8989998E9	2.688E9	2.68199987E9	2.66E8	26.0	66.64	261.73			4.9080003E9	2.48300006E9	2.4785001E9		27.4	21.5	9.33	9.33	45.47	39.18	10.71	2455.0	6580.0	1930.0	3010.0	1990.0
E26686	71610	9370001022386	株式会社じもとホールディングス	2014	FY	2015-06-24	2014-04-01	2015-03-31	S10053SN	有価証券報告書－第3期(平成26年4月1日－平成27年3月31日)	docs/S10053SN.xbrl				0	1	28	12	1.78867632E8	1.716E9	1.36899994E9	1.35900006E9	1.35299994E9	1.03092003E11	9.5047E10	9.5047E10	1.24849997E9	5.0	5.58	194.95	6.0177248E10	3.545E8	9.8990998E10	3.4772599E10	3.4772599E10	6.01844E10	2.87	1.37	79.78	79.2	92.2	89.53	2.57	229.0	247.0	190.0	201.0	217.33333
E26707	57030	9010701027118	日本軽金属ホールディングス株式会社	2014	FY	2015-06-24	2014-04-01	2015-03-31	S10052P9	有価証券報告書－第3期(平成26年4月1日－平成27年3月31日)	docs/S10052P9.xbrl				1	1	13	12	5.4512608E8	4.31476998E11	1.9305001E10	2.06000005E10	9.6449997E9	4.57277014E11	1.37385001E11	1.21421996E11	2.72E9	5.0	17.74	223.27			4.44908012E11	1.29290002E11	1.15919004E11		8.32	4.63	4.47	4.77	26.55	28.2	2.1	172.0	237.0	159.0	216.0	177.0
E26713	66170	5010601043417	株式会社東光高岳	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10059RR	有価証券報告書－第3期(平成26年4月1日－平成27年3月31日)	docs/S10059RR.xbrl				0	1	16	12	1.6276305E7	8.6777004E10	2.43100006E9	2.46599987E9	1.61420001E10	9.3052002E10	4.3078001E10	4.3078001E10	8.11E8	50.0	995.09	2655.57			9.3052002E10	4.3078001E10	4.3078001E10		37.47	2.65	2.8	2.84	46.29	5.02	1.88	1760.0	1873.0	1347.0	1532.0	1575.0834
E26716	60650	5021001035887	ライクキッズネクスト株式会社	2014	FY	2015-03-27	2014-01-01	2014-12-31	S1004FJD	有価証券報告書－第5期(平成26年1月1日－平成26年12月31日)	docs/S1004FJD.xbrl				0	1	33	12	5241000.0	1.554E9	2.63E8	2.68E8	1.2E7	5.0169999E9	1.024E9	1.024E9	1.57E8	30.0	2.44	195.54			4.12849997E9	1.09649997E9	1.09649997E9		1.09	6.49	16.92	17.25	20.41	1308.33	14.32	1710.0	1875.0	1260.0	1307.0	1542.3334
E26813	71620	6010701027087	アストマックス株式会社	2014	FY	2015-06-29	2014-04-01	2015-03-31	S10055Q5	有価証券報告書－第3期(平成26年4月1日－平成27年3月31日)	docs/S10055Q5.xbrl				0	6	29	12	1.31294E7	2.76E8	6000000.0	1.65E8	2.11E8	4.3900001E9	4.22599987E9	4.22099994E9	1.54E8	11.8	16.14	321.49			4.5584998E9	4.12049997E9	4.112E9		5.13	3.62	2.17	59.78	96.15	72.99	3.74	257.0	494.0	244.0	287.0	296.0
E26815	71770	9011001072077	ＧＭＯフィナンシャルホールディングス株式会社	2014	FY	2015-06-29	2014-04-01	2015-03-31	S1005976	有価証券報告書－第4期(平成26年4月1日－平成27年3月31日)	docs/S1005976.xbrl																																	1405.0	1419.0	620.0	757.0	899.55554
E26821	31770	2500001012603	株式会社ありがとうサービス	2014	FY	2015-05-29	2014-03-01	2015-02-28	S1004TB7	有価証券報告書－第16期(平成26年3月1日－平成27年2月28日)	docs/S1004TB7.xbrl				0	6	27	12	953600.0	7.6349998E9	4.96E8	4.93E8	2.58E8	3.83900006E9	1.504E9	1.504E9	7.7E7	82.0	272.41	1592.39			3.77699994E9	1.416E9	1.416E9		18.22	13.05	6.5	6.46	39.18	29.84	5.44	2440.0	3140.0	2160.0	3090.0	2355.0
E26821	31770	2500001012603	株式会社ありがとうサービス	2014	FY	2015-05-29	2014-03-01	2015-02-28	S1004TB7	有価証券報告書－第16期(平成26年3月1日－平成27年2月28日)	docs/S1004TB7.xbrl				0	6	27	12	953600.0	7.6349998E9	4.96E8	4.93E8	2.58E8	3.83900006E9	1.504E9	1.504E9	7.7E7	82.0	272.41	1592.39			3.77699994E9	1.416E9	1.416E9		18.22	13.05	6.5	6.46	39.18	29.84	5.44	2440.0	3140.0	2160.0	3090.0	2355.0
E26831	59320	2230001010080	三協立山株式会社	2014	FY	2015-08-28	2014-06-01	2015-05-31	S1005TYH	有価証券報告書－第70期(平成26年6月1日－平成27年5月31日)	docs/S1005TYH.xbrl	三協立山株式会社	docs/E26831_2015_JP_52.pdf	http://csr-toshokan.net/ln_book/sankyotateyama-2015/download.pdf	1	1	14	12	3.1554628E7	2.92390994E11	8.5410002E9	7.928E9	5.9490002E9	2.70557004E11	8.5148E10	8.3371E10	1.102E9	35.0	189.43	2654.96			2.52399993E11	7.8694498E10	7.7296501E10		7.7	3.14	2.92	2.71	30.81	18.52	1.4	2240.0	2441.0	1492.0	1543.0	1821.0
E26836	60670	9011001045116	株式会社メディアフラッグ	2014	FY	2015-03-30	2014-01-01	2014-12-31	S1004FO4	有価証券報告書－第11期(平成26年1月1日－平成26年12月31日)	docs/S1004FO4.xbrl				0	4	33	12	4641294.0	3.89900006E9	2.55E8	2.25E8	5.8E8	2.73299994E9	6.09E8	6.05E8	0.0	0.0	127.73	132.87			2.78449997E9	9.4449997E8	9.4249997E8		61.54	8.08	6.54	5.77	22.14		0.0	621.0	684.0	473.0	529.0	559.8889
E26839	60700	2011101023151	キャリアリンク株式会社	2014	FY	2015-05-28	2014-03-01	2015-02-28	S1004SF8	有価証券報告書－第19期(平成26年3月1日－平成27年2月28日)	docs/S1004SF8.xbrl				0	1	33	12	6277900.0	1.39480003E10	8.31E8	8.22E8	4.87E8	5.3139999E9	2.19399987E9	2.19399987E9	1.0E8	16.0	78.31	349.63			4.3514998E9	1.99E9	1.99E9		24.47	18.89	5.96	5.89	41.29	20.53	5.03	1395.0	2640.0	1320.0	1638.0	1620.0
E26839	60700	2011101023151	キャリアリンク株式会社	2014	FY	2015-05-28	2014-03-01	2015-02-28	S1004SF8	有価証券報告書－第19期(平成26年3月1日－平成27年2月28日)	docs/S1004SF8.xbrl				0	1	33	12	6277900.0	1.39480003E10	8.31E8	8.22E8	4.87E8	5.3139999E9	2.19399987E9	2.19399987E9	1.0E8	16.0	78.31	349.63			4.3514998E9	1.99E9	1.99E9		24.47	18.89	5.96	5.89	41.29	20.53	5.03	1395.0	2640.0	1320.0	1638.0	1620.0
E26842	31750	6010401066278	株式会社エー・ピーカンパニー	2014	FY	2015-06-29	2014-04-01	2015-03-31	S1004YEA	有価証券報告書－第14期(平成26年4月1日－平成27年3月31日)	docs/S1004YEA.xbrl				0	1	27	12	7427850.0	1.8134999E10	1.21500006E9	1.382E9	8.58E8	9.8410004E9	3.188E9	3.18499994E9	0.0	0.0	115.54	428.92			9.2569999E9	2.75900006E9	2.756E9		31.13	14.93	6.7	7.62	32.36	0.0	0.0	1855.0	2155.0	1360.0	1539.0	1780.5834
E26869	93860	9010001062088	日本コンセプト株式会社	2014	FY	2015-03-27	2014-01-01	2014-12-31	S1004FH7	有価証券報告書－第21期(平成26年1月1日－平成26年12月31日)	docs/S1004FH7.xbrl				0	6	24	12	1.3098E7	1.08589998E10	1.85900006E9	1.708E9	1.086E9	1.39160003E10	5.3699999E9	5.3699999E9	2.61E8	20.0	82.99	410.06			1.35439995E10	5.0035E9	5.0035E9		21.7	12.61	17.12	15.73	38.59	24.03	5.22	1634.0	2514.0	1532.0	2390.0	1670.0
E26914	38960	8480001000084	阿波製紙株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10052XG	有価証券報告書－第101期(平成26年4月1日－平成27年3月31日)	docs/S10052XG.xbrl				0	2	6	12	1.0172676E7	1.31289999E10	3.5E8	5.34E8	3.66E8	1.37880003E10	4.9449999E9	4.9449999E9	7.1E7	7.0	36.0	486.26			1.37520005E10	4.6944998E9	4.6944998E9		7.8	3.88	2.67	4.07	35.86	19.4	1.51	341.0	1318.0	326.0	643.0	341.0
E26933	60690	7011001034194	トレンダーズ株式会社	2014	FY	2015-06-29	2014-04-01	2015-03-31	S10058O5	有価証券報告書－第15期(平成26年4月1日－平成27年3月31日)	docs/S10058O5.xbrl				0	4	33	12	3649200.0	1.80099994E9	1.78E8	1.8E8	1.02E8	2.00499994E9	1.70899994E9	1.70899994E9	2.5E7	7.0	28.51	468.53			1.90150003E9	1.646E9	1.646E9		6.2	9.47	9.88	9.99	85.24	24.51	1.52	700.0	899.0	403.0	463.0	637.6667
E26966	32800	4250001005176	株式会社エストラスト	2014	FY	2015-05-28	2014-03-01	2015-02-28	S1004S1T	有価証券報告書－第17期(平成26年3月1日－平成27年2月28日)	docs/S1004S1T.xbrl				1	1	32	12	6167000.0	1.19410002E10	1.178E9	9.53E8	5.86E8	1.19289999E10	3.39800013E9	3.39800013E9	6.1E7	10.0	103.95	551.06			1.07154995E10	2.75299994E9	2.75299994E9		21.29	8.89	9.87	7.98	28.49	10.41	2.22	666.0	715.0	495.0	527.0	596.8333
E27016	49290	2140001015675	株式会社アジュバンコスメジャパン	2014	FY	2015-06-18	2014-03-21	2015-03-20	S1004YO9	有価証券報告書－第26期(平成26年3月21日－平成27年3月20日)	docs/S1004YO9.xbrl				1	1	7	12	7855200.0	4.5030001E9	7.33E8	7.59E8	4.7E7	5.4790001E9	4.3260001E9	4.3260001E9	1.88E8	24.0	6.08	550.79			5.4489999E9	4.3565E9	4.3565E9		1.08	13.93	16.28	16.86	78.96	400.0	4.32	967.0	1037.0	801.0	1016.0	919.2222
E27038	45850	9410001003282	株式会社ＵＭＮファーマ	2014	FY	2015-03-30	2014-01-01	2014-12-31	S1004G35	有価証券報告書－第11期(平成26年1月1日－平成26年12月31日)	docs/S1004G35.xbrl				0	4	8	12	9581500.0	1.9E8	7.09E8	6.14E8	6.17E8	6.2739999E9	5.7080003E9	5.7080003E9	0.0	0.0	64.48	595.82			6.6525E9	6.0074998E9	6.0074998E9		10.27	9.23	373.16	323.16	90.98		0.0	2119.0	3960.0	2100.0	2921.0	2711.0
E27043	60870	8011001065412	株式会社アビスト	2014	FY	2015-12-21	2014-10-01	2015-09-30	S1006KY7	有価証券報告書－第10期(平成26年10月1日－平成27年9月30日)	docs/S1006KY7.xbrl				0	1	33	12	3980000.0	6.0819999E9	1.076E9	1.152E9	7.3E8	5.0860001E9	3.748E9	3.748E9	1.83E8	46.0	183.59	941.89			4.8460001E9	3.46200013E9	3.46200013E9		21.09	23.77	17.69	18.94	73.69	25.07	5.29	1420.0	2540.0	1297.0	2210.0	1434.0
E27046	32610	1320001004512	株式会社グランディーズ	2014	FY	2015-03-27	2014-01-01	2014-12-31	S1004F3O	有価証券報告書－第9期(平成26年1月1日－平成26年12月31日)	docs/S1004F3O.xbrl				0	4	32	12	1261000.0	1.696E9	2.26E8	2.31E8	1.4E8	1.30700006E9	1.12499994E9	1.12499994E9	1.2E7	10.0	111.41	892.25			1.23649997E9	1.043E9	1.043E9		13.42	18.68	13.33	13.62	86.07	8.57	1.15	2000.0	2010.0	1750.0	1910.0	1910.0
E27046	32610	1320001004512	株式会社グランディーズ	2014	FY	2015-03-27	2014-01-01	2014-12-31	S1004F3O	有価証券報告書－第9期(平成26年1月1日－平成26年12月31日)	docs/S1004F3O.xbrl				0	4	32	12	1261000.0	1.696E9	2.26E8	2.31E8	1.4E8	1.30700006E9	1.12499994E9	1.12499994E9	1.2E7	10.0	111.41	892.25			1.23649997E9	1.043E9	1.043E9		13.42	18.68	13.33	13.62	86.07	8.57	1.15	2000.0	2010.0	1750.0	1910.0	1910.0
E27047	36670	9011001068959	株式会社ｅｎｉｓｈ	2014	FY	2015-03-26	2014-01-01	2014-12-31	S1004E8O	有価証券報告書－第6期(平成26年1月1日－平成26年12月31日)	docs/S1004E8O.xbrl				0	1	25	12	7187880.0	5.4819999E9	9.64E8	1.004E9	1.44700006E9	2.25299994E9	1.61900006E9	1.612E9	0.0	0.0	207.53	224.35			2.85400013E9	2.2425001E9	2.23900006E9		64.63	35.18	17.58	18.31	71.55		0.0	2051.0	3175.0	1221.0	1520.0	1587.2
E27047	36670	9011001068959	株式会社ｅｎｉｓｈ	2014	FY	2015-03-26	2014-01-01	2014-12-31	S1004E8O	有価証券報告書－第6期(平成26年1月1日－平成26年12月31日)	docs/S1004E8O.xbrl				0	1	25	12	7187880.0	5.4819999E9	9.64E8	1.004E9	1.44700006E9	2.25299994E9	1.61900006E9	1.612E9	0.0	0.0	207.53	224.35			2.85400013E9	2.2425001E9	2.23900006E9		64.63	35.18	17.58	18.31	71.55		0.0	2051.0	3175.0	1221.0	1520.0	1587.2
E27050	36660	2011101054972	株式会社テクノスジャパン	2014	FY	2015-06-29	2014-04-01	2015-03-31	S1005A0A	有価証券報告書－第21期(平成26年4月1日－平成27年3月31日)	docs/S1005A0A.xbrl				0	6	25	12	5100000.0	3.73500006E9	3.79E8	3.94E8	2.72E8	3.89100006E9	3.392E9	3.392E9	2.29E8	45.0	53.47	665.17			3.86899994E9	3.332E9	3.332E9		8.16	10.18	10.15	10.55	87.18	84.19	6.87	1036.0	3985.0	981.0	3400.0	1215.0
E27051	31790	9011101039728	シュッピン株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10055EK	有価証券報告書－第10期(平成26年4月1日－平成27年3月31日)	docs/S10055EK.xbrl				0	4	27	12	1.19704E7	1.91659991E10	8.86E8	8.7E8	5.63E8	5.1100001E9	2.27000013E9	2.27000013E9	8.3E7	7.0	47.08	189.66			4.6864998E9	2.018E9	2.018E9		27.9	18.56	4.62	4.54	44.42	14.74	4.11	1350.0	2149.0	951.0	1250.0	1531.0834
E27051	31790	9011101039728	シュッピン株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10055EK	有価証券報告書－第10期(平成26年4月1日－平成27年3月31日)	docs/S10055EK.xbrl				0	4	27	12	1.19704E7	1.91659991E10	8.86E8	8.7E8	5.63E8	5.1100001E9	2.27000013E9	2.27000013E9	8.3E7	7.0	47.08	189.66			4.6864998E9	2.018E9	2.018E9		27.9	18.56	4.62	4.54	44.42	14.74	4.11	1350.0	2149.0	951.0	1250.0	1531.0834
E27054	29310	8010001112570	株式会社ユーグレナ	2014	FY	2015-12-18	2014-10-01	2015-09-30	S1006LE8	有価証券報告書－第11期(平成26年10月1日－平成27年9月30日)	docs/S1006LE8.xbrl				1	1	4	12	8.2043216E7	5.9239997E9	4.76E8	7.26E8	4.69E8	1.45229998E10	1.27009997E10	1.26610002E10	0.0	0.0	5.85	154.58			1.29014999E10	1.15730002E10	1.15465001E10		4.06	5.63	8.04	12.26	87.18	0.0	0.0	1539.0	2177.0	1250.0	1815.0	1773.0
E27059	60720	9010001143631	地盤ネットホールディングス株式会社	2014	FY	2015-06-29	2014-04-01	2015-03-31	S10052X9	有価証券報告書－第7期(平成26年4月1日－平成27年3月31日)	docs/S10052X9.xbrl				0	4	33	12	2.30872E7	1.63900006E9	3.63E8	3.62E8	2.28E8	1.458E9	1.36899994E9	1.36099994E9	9.2E7	4.0	9.91	58.96			1.63150003E9	1.29E9	1.28449997E9		17.75	22.19	22.15	22.09	93.35	40.35	7.13	660.0	714.0	279.0	424.0	480.55554
E27062	36680	7011001059638	株式会社コロプラ	2014	FY	2015-12-21	2014-10-01	2015-09-30	S1006LNM	有価証券報告書－第7期(平成26年10月1日－平成27年9月30日)	docs/S1006LNM.xbrl				0	1	25	12	1.24886E8	7.2394998E10	3.23169997E10	3.23629998E10	1.94359992E10	5.9259998E10	4.3593998E10	4.3592999E10	1.96700006E9	16.0	157.7	354.5			5.3636002E10	3.6939002E10	3.6937998E10		52.62	60.34	44.64	44.7	73.56	10.12	5.32	2736.0	2989.0	1750.0	2396.0	2424.6
E27062	36680	7011001059638	株式会社コロプラ	2014	FY	2015-12-21	2014-10-01	2015-09-30	S1006LNM	有価証券報告書－第7期(平成26年10月1日－平成27年9月30日)	docs/S1006LNM.xbrl				0	1	25	12	1.24886E8	7.2394998E10	3.23169997E10	3.23629998E10	1.94359992E10	5.9259998E10	4.3593998E10	4.3592999E10	1.96700006E9	16.0	157.7	354.5			5.3636002E10	3.6939002E10	3.6937998E10		52.62	60.34	44.64	44.7	73.56	10.12	5.32	2736.0	2989.0	1750.0	2396.0	2424.6
E27063	61650	7010401054620	パンチ工業株式会社	2014	FY	2015-06-24	2014-04-01	2015-03-31	S10052LV	有価証券報告書－第41期(平成26年4月1日－平成27年3月31日)	docs/S10052LV.xbrl				0	1	15	12	1.10612E7	1.71830006E10	5.41E8	6.81E8	5.55E8	1.99089992E10	8.04E9	8.04E9	2.55E8	25.0	61.2	726.89			1.81930004E10	6.4999997E9	6.4999997E9		8.54	3.74	3.15	3.96	40.38	45.95	3.92	1490.0	1496.0	817.0	930.0	1159.3334
E27066	60710	9010001107009	株式会社ＩＢＪ	2014	FY	2015-03-26	2014-01-01	2014-12-31	S1004EJL	有価証券報告書－第9期(平成26年1月1日－平成26年12月31日)	docs/S1004EJL.xbrl				0	1	33	12	3.735E7	4.12300006E9	8.43E8	8.36E8	5.67E8	2.93299994E9	1.674E9	1.66499994E9	2.09E8	17.0	15.24	45.13			2.83399987E9	1.56350003E9	1.55649997E9		36.43	29.5	20.45	20.28	56.77	36.86	13.37	1665.0	2498.0	745.0	754.0	1504.8889
E27066	60710	9010001107009	株式会社ＩＢＪ	2014	FY	2015-03-26	2014-01-01	2014-12-31	S1004EJL	有価証券報告書－第9期(平成26年1月1日－平成26年12月31日)	docs/S1004EJL.xbrl				0	1	33	12	3.735E7	4.12300006E9	8.43E8	8.36E8	5.67E8	2.93299994E9	1.674E9	1.66499994E9	2.09E8	17.0	15.24	45.13			2.83399987E9	1.56350003E9	1.55649997E9		36.43	29.5	20.45	20.28	56.77	36.86	13.37	1665.0	2498.0	745.0	754.0	1504.8889
E27202	31810	8180001071932	株式会社買取王国	2014	FY	2015-05-28	2014-03-01	2015-02-28	S1004RZZ	有価証券報告書－第16期(平成26年3月1日－平成27年2月28日)	docs/S1004RZZ.xbrl				0	6	27	12	1756000.0	5.6070001E9	2.78E8	2.92E8	1.59E8	3.49900006E9	1.666E9	1.666E9	0.0	0.0	91.0	948.83			3.29799987E9	1.586E9	1.586E9		10.03	8.85	4.96	5.21	47.61	0.0	0.0	853.0	1160.0	631.0	696.0	822.5
E27202	31810	8180001071932	株式会社買取王国	2014	FY	2015-05-28	2014-03-01	2015-02-28	S1004RZZ	有価証券報告書－第16期(平成26年3月1日－平成27年2月28日)	docs/S1004RZZ.xbrl				0	6	27	12	1756000.0	5.6070001E9	2.78E8	2.92E8	1.59E8	3.49900006E9	1.666E9	1.666E9	0.0	0.0	91.0	948.83			3.29799987E9	1.586E9	1.586E9		10.03	8.85	4.96	5.21	47.61	0.0	0.0	853.0	1160.0	631.0	696.0	822.5
E27208	45860	3470001011509	株式会社メドレックス	2014	FY	2015-03-27	2014-01-01	2014-12-31	S1004FKY	有価証券報告書－第13期(平成26年1月1日－平成26年12月31日)	docs/S1004FKY.xbrl				0	4	8	12	6889700.0	3.7E7	9.88E8	9.71E8	8.58E8	3.296E9	3.17100006E9	3.13299994E9	0.0	0.0	128.3	454.76			3.6425001E9	3.53299994E9	3.50599987E9		24.47	26.66	2670.27	2624.32	95.05		0.0	1321.0	2518.0	785.0	872.0	1308.2222
E27210	31830	9010501035080	ウイン・パートナーズ株式会社	2014	FY	2015-06-25	2014-04-01	2015-03-31	S100516U	有価証券報告書－第2期(平成26年4月1日－平成27年3月31日)	docs/S100516U.xbrl				0	1	26	12	1.5251655E7	2.15500006E9	1.57100006E9	1.58700006E9	1.516E9	1.14130002E10	1.13359995E10	1.13359995E10	5.45E8	38.0	105.65	789.77			1.09045002E10	1.08074998E10	1.08074998E10		14.03	14.55	72.9	73.64	99.33	35.95	5.04	1540.0	1889.0	1384.0	1736.0	1446.0
E27215	31800	6011301013031	株式会社ビューティガレージ	2014	FY	2015-07-27	2014-05-01	2015-04-30	S1005HJX	有価証券報告書－第13期(平成26年5月1日－平成27年4月30日)	docs/S1005HJX.xbrl				0	4	26	12	5971000.0	5.9660001E9	3.13E8	3.45E8	2.25E8	2.388E9	1.408E9	1.40700006E9	2.8E7	24.0	37.98	235.83			2.18300006E9	1.29849997E9	1.298E9		17.33	15.8	5.25	5.78	58.92	12.44	2.16	3030.0	7290.0	724.0	782.0	2027.25
E27235	36700	2010401008184	協立情報通信株式会社	2014	FY	2015-05-28	2014-03-01	2015-02-28	S1004SFS	有価証券報告書－第50期(平成26年3月1日－平成27年2月28日)	docs/S1004SFS.xbrl				0	6	25	12	1202900.0	5.768E9	2.69E8	2.71E8	2.17E8	2.51000013E9	1.059E9	1.059E9	6.5E7	55.0	182.42	886.03			2.39800013E9	9.7750003E8	9.7750003E8		22.2	11.3	4.66	4.7	42.19	29.95	6.65	2218.0	2699.0	1700.0	1775.0	2015.3334
E27235	36700	2010401008184	協立情報通信株式会社	2014	FY	2015-05-28	2014-03-01	2015-02-28	S1004SFS	有価証券報告書－第50期(平成26年3月1日－平成27年2月28日)	docs/S1004SFS.xbrl				0	6	25	12	1202900.0	5.768E9	2.69E8	2.71E8	2.17E8	2.51000013E9	1.059E9	1.059E9	6.5E7	55.0	182.42	886.03			2.39800013E9	9.7750003E8	9.7750003E8		22.2	11.3	4.66	4.7	42.19	29.95	6.65	2218.0	2699.0	1700.0	1775.0	2015.3334
E27260	31820	6010701012329	オイシックス・ラ・大地株式会社	2014	FY	2015-06-25	2014-04-01	2015-03-31	S10056KY	有価証券報告書－第18期(平成26年4月1日－平成27年3月31日)	docs/S10056KY.xbrl				0	4	27	12	5920324.0	1.80599992E10	6.48E8	6.68E8	3.47E8	6.3309998E9	3.77699994E9	3.77699994E9	0.0	0.0	59.74	638.07			6.0105001E9	3.57500006E9	3.57500006E9		9.71	11.11	3.59	3.7	59.66	0.0	0.0	2065.0	2480.0	1942.0	2096.0	2157.2
E27260	31820	6010701012329	オイシックス・ラ・大地株式会社	2014	FY	2015-06-25	2014-04-01	2015-03-31	S10056KY	有価証券報告書－第18期(平成26年4月1日－平成27年3月31日)	docs/S10056KY.xbrl				0	4	27	12	5920324.0	1.80599992E10	6.48E8	6.68E8	3.47E8	6.3309998E9	3.77699994E9	3.77699994E9	0.0	0.0	59.74	638.07			6.0105001E9	3.57500006E9	3.57500006E9		9.71	11.11	3.59	3.7	59.66	0.0	0.0	2065.0	2480.0	1942.0	2096.0	2157.2
E27273	14200	3120001039510	サンヨーホームズ株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10057GH	有価証券報告書－第19期(平成26年4月1日－平成27年3月31日)	docs/S10057GH.xbrl				0	1	3	12	1.262E7	5.0191E10	1.51E9	1.41500006E9	7.45E8	4.1094001E10	1.54009999E10	1.54009999E10	1.89E8	15.0	59.08	1220.41			4.3411501E10	1.51224996E10	1.51224996E10		4.93	3.26	3.01	2.82	37.48	25.37	1.25	643.0	706.0	470.0	494.0	602.5
E27280	36720	6011001065018	株式会社オルトプラス	2014	FY	2015-12-21	2014-10-01	2015-09-30	S1006L24	有価証券報告書－第6期(平成26年10月1日－平成27年9月30日)	docs/S1006L24.xbrl				0	1	25	12	8989400.0	2.53100006E9				2.75900006E9	2.20999987E9	2.208E9	0.0	0.0	90.11	245.94			3.0705001E9	2.57400013E9	2.57299994E9		31.33	23.58	28.57	28.61	80.03		0.0	950.0	1580.0	333.0	395.0	722.5833
E27281	32840	7010001152568	株式会社フージャースホールディングス	2014	FY	2015-06-29	2014-04-01	2015-03-31	S1005B7T	有価証券報告書－第2期(平成26年4月1日－平成27年3月31日)	docs/S1005B7T.xbrl				1	1	32	12	3.15556E7	4.0033001E10	4.7820001E9	4.464E9	3.07900006E9	6.2630998E10	2.15189996E10	2.15159992E10	4.28E8	14.0	99.7	713.4			5.5578001E10	2.05255004E10	2.05239992E10		15.0	8.03	11.95	11.15	34.35	13.9	2.09	530.0	685.0	424.0	542.0	496.0
E27294	25880	9090001010626	株式会社プレミアムウォーターホールディングス	2014	FY	2015-06-24	2014-04-01	2015-03-31	S10054OC	有価証券報告書－第9期(平成26年4月1日－平成27年3月31日)	docs/S10054OC.xbrl				0	2	4	12	8128400.0	9.7400003E9	3.64E8	3.47E8	2.1E8	7.472E9	2.40899994E9	2.37799987E9	0.0	0.0	25.93	292.61			7.0165002E9	2.30049997E9	2.2694999E9		9.25	4.95	3.74	3.56	31.83	0.0	0.0	647.0	650.0	423.0	540.0	546.5833
E27303	60730	2011101000803	株式会社アサンテ	2014	FY	2015-06-24	2014-04-01	2015-03-31	S100507Q	有価証券報告書－第42期(平成26年4月1日－平成27年3月31日)	docs/S100507Q.xbrl				0	1	33	12	1.23419E7	1.26689997E10	2.29900006E9	2.34899994E9	1.412E9	1.27489997E10	9.2679997E9	9.2679997E9	3.94E8	32.0	115.22	750.99			1.23774996E10	8.7110001E9	8.7110001E9		16.21	18.98	18.15	18.54	72.7	27.9	4.52	1287.0	1970.0	1200.0	1529.0	1263.0
E27303	60730	2011101000803	株式会社アサンテ	2014	FY	2015-06-24	2014-04-01	2015-03-31	S100507Q	有価証券報告書－第42期(平成26年4月1日－平成27年3月31日)	docs/S100507Q.xbrl				0	1	33	12	1.23419E7	1.26689997E10	2.29900006E9	2.34899994E9	1.412E9	1.27489997E10	9.2679997E9	9.2679997E9	3.94E8	32.0	115.22	750.99			1.23774996E10	8.7110001E9	8.7110001E9		16.21	18.98	18.15	18.54	72.7	27.9	4.52	1287.0	1970.0	1200.0	1529.0	1263.0
E27305	14190	7010401057862	タマホーム株式会社	2014	FY	2015-08-27	2014-06-01	2015-05-31	S1005T7F	有価証券報告書－第17期(平成26年6月1日－平成27年5月31日)	docs/S1005T7F.xbrl				0	1	3	12	3.00558E7	1.44275997E11	3.132E9	3.17299994E9	4.84E8	7.7547004E10	1.34750003E10	1.34750003E10	3.0E8	10.0	16.12	448.34			8.0988504E10	1.41014999E10	1.41014999E10		3.43	3.92	2.17	2.2	17.38		2.13	597.0	618.0	401.0	437.0	517.0
